2020-01-01 00:02:50,25,95270,     42.21
2020-01-01 00:02:50,26,84129,     42.17
2020-01-01 00:02:50,27,49287,     29.01
2020-01-01 00:02:50,28,28544,     16.23
2020-01-01 00:02:50,29,137551,     86.56
2020-01-01 00:02:50,30,107898,     67.26
2020-01-01 00:02:50,31,61870,     25.98
2020-01-01 00:03:00,0,0,      0.00
2020-01-01 00:03:00,1,33306,     21.12
2020-01-01 00:03:00,2,29123,     21.87
2020-01-01 00:03:00,3,95179,     72.14
2020-01-01 00:03:00,4,39715,     13.88
2020-01-01 00:03:00,5,67155,     38.24
2020-01-01 00:03:00,6,23741,     11.72
2020-01-01 00:03:00,7,17972,      7.02
2020-01-01 00:03:00,8,22046,      7.88
2020-01-01 00:03:00,9,67734,     32.95
2020-01-01 00:03:00,10,45571,     19.73
2020-01-01 00:03:00,11,58538,     21.57
2020-01-01 00:03:00,12,30944,     14.10
2020-01-01 00:03:00,13,73004,     41.78
2020-01-01 00:03:00,14,33626,     18.89
2020-01-01 00:03:00,15,68121,     43.18
2020-01-01 00:03:00,16,122770,     55.57
2020-01-01 00:03:00,17,19981,     12.02
2020-01-01 00:03:00,18,48268,     29.38
2020-01-01 00:03:00,19,46124,     25.36
2020-01-01 00:03:00,20,16479,     10.12
2020-01-01 00:03:00,21,71432,     60.34
2020-01-01 00:03:00,22,90654,     43.84
2020-01-01 00:03:00,23,99712,     53.77
2020-01-01 00:03:00,24,48839,     24.98
2020-01-01 00:03:00,25,97753,     44.40
2020-01-01 00:03:00,26,86826,     43.99
2020-01-01 00:03:00,27,49783,     29.63
2020-01-01 00:03:00,28,30351,     17.88
2020-01-01 00:03:00,29,136804,     84.17
2020-01-01 00:03:00,30,106592,     63.60
2020-01-01 00:03:00,31,64965,     28.20
2020-01-01 00:03:10,0,0,      0.00
2020-01-01 00:03:10,1,28547,     15.06
2020-01-01 00:03:10,2,31273,     24.54
2020-01-01 00:03:10,3,102170,     77.39
2020-01-01 00:03:10,4,41524,     14.30
2020-01-01 00:03:10,5,66762,     36.97
2020-01-01 00:03:10,6,23730,     10.76
2020-01-01 00:03:10,7,19895,      7.45
2020-01-01 00:03:10,8,20656,      7.92
2020-01-01 00:03:10,9,70367,     29.70
2020-01-01 00:03:10,10,44207,     18.86
2020-01-01 00:03:10,11,56924,     19.01
2020-01-01 00:03:10,12,29804,     11.41
2020-01-01 00:03:10,13,66398,     32.81
2020-01-01 00:03:10,14,34294,     19.59
2020-01-01 00:03:10,15,70778,     47.43
2020-01-01 00:03:10,16,121744,     52.23
2020-01-01 00:03:10,17,15753,      6.95
2020-01-01 00:03:10,18,54389,     33.57
2020-01-01 00:03:10,19,46755,     22.04
2020-01-01 00:03:10,20,15479,      9.23
2020-01-01 00:03:10,21,70841,     60.70
2020-01-01 00:03:10,22,93197,     44.44
2020-01-01 00:03:10,23,103889,     54.48
2020-01-01 00:03:10,24,49658,     23.34
2020-01-01 00:03:10,25,98257,     39.38
2020-01-01 00:03:10,26,83235,     37.25
2020-01-01 00:03:10,27,45788,     24.06
2020-01-01 00:03:10,28,28506,     15.84
2020-01-01 00:03:10,29,140228,     85.34
2020-01-01 00:03:10,30,110777,     67.50
2020-01-01 00:03:10,31,62010,     25.13
2020-01-01 00:03:20,0,0,      0.00
